H_A_per_m,B_T
6.011407138785652933e+02,1.834848359491558556e+00
6.011371490786332288e+02,1.834847992797897120e+00
6.011335843385531916e+02,1.834847626106410834e+00
6.011300196583251818e+02,1.834847259417099696e+00
6.011264550379491993e+02,1.834846892729963708e+00
6.011228904773815884e+02,1.834846526044998871e+00
6.011193259766660049e+02,1.834846159362209184e+00
6.011157615358024486e+02,1.834845792681595533e+00
6.011121971547472640e+02,1.834845426003153257e+00
6.011086328335441067e+02,1.834845059326886574e+00
6.011050685721929767e+02,1.834844692652796372e+00
6.011015043706502183e+02,1.834844325980877766e+00
6.010979402289594873e+02,1.834843959311135420e+00
6.010943761470771278e+02,1.834843592643564891e+00
6.010908121250467957e+02,1.834843225978171510e+00
6.010872481628248352e+02,1.834842859314950170e+00
6.010836842604112462e+02,1.834842492653901092e+00
6.010801204178496846e+02,1.834842125995029161e+00
6.010765566350964946e+02,1.834841759338329936e+00
6.010729929121516761e+02,1.834841392683803418e+00
6.010694292490152293e+02,1.834841026031449829e+00
6.010658656457308098e+02,1.834840659381273831e+00
6.010623021022547618e+02,1.834840292733271205e+00
6.010587386185870855e+02,1.834839926087441508e+00
6.010551751947277808e+02,1.834839559443785628e+00
6.010516118306768476e+02,1.834839192802303121e+00
6.010480485264342860e+02,1.834838826162994652e+00
6.010444852820000960e+02,1.834838459525859777e+00
6.010409220973742777e+02,1.834838092890899164e+00
6.010373589725131751e+02,1.834837726258108148e+00
6.010337959074604441e+02,1.834837359627491171e+00
6.010302329022160848e+02,1.834836992999048677e+00
6.010266699567800970e+02,1.834836626372780666e+00
6.010231070711088250e+02,1.834836259748683140e+00
6.010195442452459247e+02,1.834835893126760320e+00
6.010159814791913959e+02,1.834835526507012204e+00
6.010124187729015830e+02,1.834835159889434797e+00
6.010088561264201417e+02,1.834834793274032538e+00
6.010052935397034162e+02,1.834834426660801432e+00
6.010017310127950623e+02,1.834834060049745474e+00
6.009981685456514242e+02,1.834833693440860669e+00
6.009946061383161577e+02,1.834833326834151679e+00
6.009910437907456071e+02,1.834832960229614285e+00
6.009874815029834281e+02,1.834832593627252484e+00
6.009839192749859649e+02,1.834832227027062723e+00
6.009803571067532175e+02,1.834831860429044337e+00
6.009767949982851860e+02,1.834831493833198213e+00
6.009732329495818703e+02,1.834831127239524129e+00
6.009696709606869263e+02,1.834830760648026526e+00
6.009661090315566980e+02,1.834830394058701186e+00
6.009625471621911856e+02,1.834830027471548552e+00
6.009589853525903891e+02,1.834829660886568403e+00
6.009554236027543084e+02,1.834829294303760960e+00
6.009518619126829435e+02,1.834828927723126224e+00
6.009483002823762945e+02,1.834828561144664416e+00
6.009447387118343613e+02,1.834828194568375981e+00
6.009411772010134882e+02,1.834827827994256477e+00
6.009376157499573310e+02,1.834827461422309902e+00
6.009340543586658896e+02,1.834827094852537366e+00
6.009304930271391640e+02,1.834826728284938202e+00
6.009269317553334986e+02,1.834826361719508192e+00
6.009233705432925490e+02,1.834825995156252221e+00
6.009198093910163152e+02,1.834825628595170510e+00
6.009162482984611415e+02,1.834825262036258176e+00
6.009126872656706837e+02,1.834824895479520324e+00
6.009091262926012860e+02,1.834824528924952292e+00
6.009055653792966041e+02,1.834824162372559186e+00
6.009020045257129823e+02,1.834823795822335901e+00
6.008984437318504206e+02,1.834823429274283102e+00
6.008948829977525747e+02,1.834823062728405452e+00
6.008913223233757890e+02,1.834822696184698065e+00
6.008877617087200633e+02,1.834822329643161831e+00
6.008842011538290535e+02,1.834821963103800746e+00
6.008806406586591038e+02,1.834821596566610813e+00
6.008770802232102142e+02,1.834821230031592254e+00
6.008735198474823846e+02,1.834820863498744625e+00
6.008699595314756152e+02,1.834820496968068371e+00
6.008663992751899059e+02,1.834820130439563934e+00
6.008628390786252567e+02,1.834819763913231316e+00
6.008592789417816675e+02,1.834819397389070517e+00
6.008557188646591385e+02,1.834819030867081313e+00
6.008521588472576695e+02,1.834818664347264372e+00
6.008485988895772607e+02,1.834818297829619693e+00
6.008450389916179120e+02,1.834817931314147499e+00
6.008414791533359676e+02,1.834817564800843126e+00
6.008379193747750833e+02,1.834817198289711460e+00
6.008343596559352591e+02,1.834816831780752500e+00
6.008307999968164950e+02,1.834816465273966468e+00
6.008272403973751352e+02,1.834816098769349146e+00
6.008236808576548356e+02,1.834815732266904753e+00
6.008201213776119403e+02,1.834815365766629069e+00
6.008165619572901051e+02,1.834814999268527203e+00
6.008130025966456742e+02,1.834814632772594045e+00
6.008094432957223034e+02,1.834814266278834705e+00
6.008058840544763370e+02,1.834813899787244962e+00
6.008023248729514307e+02,1.834813533297828814e+00
6.007987657511039288e+02,1.834813166810582485e+00
6.007952066889338312e+02,1.834812800325505755e+00
6.007916476864411379e+02,1.834812433842599066e+00
6.007880887436695048e+02,1.834812067361866639e+00
6.007845298605752760e+02,1.834811700883304697e+00
6.007809710371584515e+02,1.834811334406912575e+00
6.007774122734190314e+02,1.834810967932691383e+00
6.007738535693570157e+02,1.834810601460640456e+00
6.007702949249724043e+02,1.834810234990760236e+00
6.007667363402651972e+02,1.834809868523050502e+00
6.007631778152353945e+02,1.834809502057512143e+00
6.007596193498829962e+02,1.834809135594144713e+00
6.007560609442080022e+02,1.834808769132948658e+00
6.007525025982104125e+02,1.834808402673923533e+00
6.007489443118465715e+02,1.834808036217065563e+00
6.007453860851601348e+02,1.834807669762379412e+00
6.007418279181511025e+02,1.834807303309864857e+00
6.007382698108194745e+02,1.834806936859522120e+00
6.007347117631215951e+02,1.834806570411346982e+00
6.007311537751011201e+02,1.834806203965343885e+00
6.007275958467143937e+02,1.834805837521508609e+00
6.007240379780050716e+02,1.834805471079845818e+00
6.007204801689294982e+02,1.834805104640351070e+00
6.007169224195313291e+02,1.834804738203028807e+00
6.007133647297669086e+02,1.834804371767875031e+00
6.007098070996798924e+02,1.834804005334893962e+00
6.007062495292266249e+02,1.834803638904081824e+00
6.007026920184071059e+02,1.834803272475438174e+00
6.006991345672649913e+02,1.834802906048967897e+00
6.006955771757566254e+02,1.834802539624666773e+00
6.006920198438820080e+02,1.834802173202534359e+00
6.006884625716411392e+02,1.834801806782571765e+00
6.006849053590340191e+02,1.834801440364778324e+00
6.006813482060606475e+02,1.834801073949154038e+00
6.006777911127210245e+02,1.834800707535699793e+00
6.006742340790151502e+02,1.834800341124415146e+00
6.006706771049430245e+02,1.834799974715300319e+00
6.006671201905046473e+02,1.834799608308355756e+00
6.006635633357000188e+02,1.834799241903581457e+00
6.006600065405291389e+02,1.834798875500977200e+00
6.006564498049920076e+02,1.834798509100543429e+00
6.006528931290886248e+02,1.834798142702280366e+00
6.006493365127753350e+02,1.834797776306183348e+00
6.006457799560957938e+02,1.834797409912257482e+00
6.006422234590500011e+02,1.834797043520502102e+00
6.006386670215943013e+02,1.834796677130913878e+00
6.006351106437723502e+02,1.834796310743496583e+00
6.006315543255404918e+02,1.834795944358246222e+00
6.006279980669423821e+02,1.834795577975167458e+00
6.006244418679343653e+02,1.834795211594255848e+00
6.006208857285600970e+02,1.834794845215515835e+00
6.006173296487759217e+02,1.834794478838943421e+00
6.006137736286254949e+02,1.834794112464542826e+00
6.006102176680651610e+02,1.834793746092310274e+00
6.006066617670949199e+02,1.834793379722245321e+00
6.006031059257584275e+02,1.834793013354352853e+00
6.005995501440120279e+02,1.834792646988628206e+00
6.005959944218557212e+02,1.834792280625072047e+00
6.005924387592895073e+02,1.834791914263684154e+00
6.005888831563133863e+02,1.834791547904464970e+00
6.005853276129273581e+02,1.834791181547414052e+00
6.005817721291314228e+02,1.834790815192531843e+00
6.005782167049255804e+02,1.834790448839819010e+00
6.005746613403098308e+02,1.834790082489274887e+00
6.005711060352841741e+02,1.834789716140899918e+00
6.005675507898486103e+02,1.834789349794694324e+00
6.005639956040031393e+02,1.834788983450657884e+00
6.005604404777477612e+02,1.834788617108791264e+00
6.005568854110388202e+02,1.834788250769089801e+00
6.005533304039199720e+02,1.834787884431557936e+00
6.005497754563912167e+02,1.834787518096196557e+00
6.005462205684088985e+02,1.834787151763000113e+00
6.005426657400166732e+02,1.834786785431974154e+00
6.005391109712145408e+02,1.834786419103118682e+00
6.005355562619588454e+02,1.834786052776428811e+00
6.005320016122495872e+02,1.834785686451905651e+00
6.005284470221304218e+02,1.834785320129552533e+00
6.005248924915576936e+02,1.834784953809366126e+00
6.005213380205750582e+02,1.834784587491350649e+00
6.005177836091388599e+02,1.834784221175502106e+00
6.005142292572490987e+02,1.834783854861820274e+00
6.005106749649494304e+02,1.834783488550309816e+00
6.005071207321961992e+02,1.834783122240966291e+00
6.005035665589894052e+02,1.834782755933789922e+00
6.005000124453290482e+02,1.834782389628780930e+00
6.004964583912151284e+02,1.834782023325939315e+00
6.004929043966476456e+02,1.834781657025265522e+00
6.004893504616702558e+02,1.834781290726763769e+00
6.004857965862393030e+02,1.834780924430430060e+00
6.004822427703547874e+02,1.834780558136263950e+00
6.004786890139730531e+02,1.834780191844261665e+00
6.004751353171377559e+02,1.834779825554427646e+00
6.004715816798488959e+02,1.834779459266761892e+00
6.004680281021064729e+02,1.834779092981264847e+00
6.004644745839104871e+02,1.834778726697936513e+00
6.004609211252609384e+02,1.834778360416776666e+00
6.004573677261141711e+02,1.834777994137781532e+00
6.004538143865138409e+02,1.834777627860955107e+00
6.004502611064599478e+02,1.834777261586298058e+00
6.004467078859088360e+02,1.834776895313805944e+00
6.004431547249041614e+02,1.834776529043482984e+00
6.004396016234022682e+02,1.834776162775325181e+00
6.004360485814468120e+02,1.834775796509337420e+00
6.004324955989941373e+02,1.834775430245514816e+00
6.004289426760878996e+02,1.834775063983862031e+00
6.004253898126844433e+02,1.834774697724375070e+00
6.004218370087837684e+02,1.834774331467053710e+00
6.004182842643858748e+02,1.834773965211898394e+00
6.004147315795344184e+02,1.834773598958913343e+00
6.004111789541857434e+02,1.834773232708094781e+00
6.004076263883398497e+02,1.834772866459442264e+00
6.004040738819967373e+02,1.834772500212956015e+00
6.004005214351564064e+02,1.834772133968636476e+00
6.003969690478188568e+02,1.834771767726483649e+00
6.003934167199840886e+02,1.834771401486497755e+00
6.003898644516521017e+02,1.834771035248678572e+00
6.003863122428228962e+02,1.834770669013026545e+00
6.003827600934964721e+02,1.834770302779541895e+00
6.003792080036728294e+02,1.834769936548224623e+00
6.003756559733519680e+02,1.834769570319074505e+00
6.003721040025338880e+02,1.834769204092092210e+00
6.003685520912185893e+02,1.834768837867277513e+00
6.003650002393624163e+02,1.834768471644626198e+00
6.003614484470090247e+02,1.834768105424143148e+00
6.003578967141584144e+02,1.834767739205827919e+00
6.003543450407669297e+02,1.834767372989676737e+00
6.003507934268782265e+02,1.834767006775694043e+00
6.003472418724486488e+02,1.834766640563875173e+00
6.003436903775218525e+02,1.834766274354225013e+00
6.003401389420541818e+02,1.834765908146739122e+00
6.003365875660892925e+02,1.834765541941422162e+00
6.003330362495835288e+02,1.834765175738269694e+00
6.003294849925368908e+02,1.834764809537282160e+00
6.003259337949930341e+02,1.834764443338464002e+00
6.003223826569083030e+02,1.834764077141810779e+00
6.003188315782826976e+02,1.834763710947322490e+00
6.003152805591162178e+02,1.834763344754999581e+00
6.003117295994525193e+02,1.834762978564846492e+00
6.003081786992479465e+02,1.834762612376859003e+00
6.003046278585024993e+02,1.834762246191036894e+00
6.003010770772161777e+02,1.834761880007381052e+00
6.002975263553889818e+02,1.834761513825890811e+00
6.002939756930209114e+02,1.834761147646566393e+00
6.002904250901119667e+02,1.834760781469408464e+00
6.002868745466621476e+02,1.834760415294417024e+00
6.002833240626714542e+02,1.834760049121591408e+00
6.002797736380962306e+02,1.834759682950928283e+00
6.002762232729801326e+02,1.834759316782431871e+00
6.002726729673231603e+02,1.834758950616102169e+00
6.002691227211253135e+02,1.834758584451939400e+00
6.002655725343429367e+02,1.834758218289939569e+00
6.002620224070196855e+02,1.834757852130106670e+00
6.002584723391119041e+02,1.834757485972436708e+00
6.002549223306632484e+02,1.834757119816934345e+00
6.002513723816300626e+02,1.834756753663594919e+00
6.002478224920560024e+02,1.834756387512423315e+00
6.002442726618974120e+02,1.834756021363415313e+00
6.002407228911979473e+02,1.834755655216575132e+00
6.002371731799139525e+02,1.834755289071898776e+00
6.002336235280454275e+02,1.834754922929386245e+00
6.002300739356360282e+02,1.834754556789041757e+00
6.002265244026420987e+02,1.834754190650861982e+00
6.002229749290636391e+02,1.834753824514845810e+00
6.002194255149006494e+02,1.834753458380994351e+00
6.002158761601967853e+02,1.834753092249311823e+00
6.002123268649083911e+02,1.834752726119793786e+00
6.002087776290354668e+02,1.834752359992440462e+00
6.002052284525780124e+02,1.834751993867252073e+00
6.002016793355360278e+02,1.834751627744228619e+00
6.001981302779095131e+02,1.834751261623370322e+00
6.001945812796984683e+02,1.834750895504677182e+00
6.001910323409028933e+02,1.834750529388149642e+00
6.001874834614791325e+02,1.834750163273783041e+00
6.001839346414708416e+02,1.834749797161582263e+00
6.001803858808780205e+02,1.834749431051547308e+00
6.001768371797006694e+02,1.834749064943677732e+00
6.001732885378951323e+02,1.834748698837970204e+00
6.001697399555050652e+02,1.834748332734428944e+00
6.001661914325304679e+02,1.834747966633053728e+00
6.001626429689276847e+02,1.834747600533840561e+00
6.001590945647403714e+02,1.834747234436794106e+00
6.001555462199248723e+02,1.834746868341909698e+00
6.001519979345248430e+02,1.834746502249192224e+00
6.001484497084966279e+02,1.834746136158637242e+00
6.001449015418402269e+02,1.834745770070245197e+00
6.001413534345992957e+02,1.834745403984020085e+00
6.001378053867301787e+02,1.834745037899957909e+00
6.001342573982765316e+02,1.834744671818063111e+00
6.001307094691946986e+02,1.834744305738331693e+00
6.001271615994846798e+02,1.834743939660763434e+00
6.001236137891464750e+02,1.834743573585359000e+00
6.001200660381800844e+02,1.834743207512117502e+00
6.001165183465855080e+02,1.834742841441040051e+00
6.001129707143627456e+02,1.834742475372126203e+00
6.001094231415117974e+02,1.834742109305376401e+00
6.001058756280326634e+02,1.834741743240791090e+00
6.001023281739253434e+02,1.834741377178369603e+00
6.000987807791898376e+02,1.834741011118112386e+00
6.000952334438261460e+02,1.834740645060019881e+00
6.000916861678342684e+02,1.834740279004091645e+00
6.000881389512142050e+02,1.834739912950328566e+00
6.000845917939223000e+02,1.834739546898725759e+00
6.000810446960022091e+02,1.834739180849288109e+00
6.000774976574539323e+02,1.834738814802015394e+00
6.000739506782338140e+02,1.834738448756903395e+00
6.000704037583855097e+02,1.834738082713956775e+00
6.000668568979090196e+02,1.834737716673175978e+00
6.000633100967606879e+02,1.834737350634556341e+00
6.000597633549841703e+02,1.834736984598102083e+00
6.000562166725358111e+02,1.834736618563809873e+00
6.000526700494156103e+02,1.834736252531678824e+00
6.000491234856672236e+02,1.834735886501714264e+00
6.000455769812469953e+02,1.834735520473911530e+00
6.000420305361985811e+02,1.834735154448275063e+00
6.000384841504783253e+02,1.834734788424800866e+00
6.000349378240862279e+02,1.834734422403488940e+00
6.000313915570222889e+02,1.834734056384339285e+00
6.000278453492865083e+02,1.834733690367352121e+00
6.000242992008788860e+02,1.834733324352527672e+00
6.000207531117994222e+02,1.834732958339866160e+00
6.000172070820917725e+02,1.834732592329372025e+00
6.000136611117122811e+02,1.834732226321040605e+00
6.000101152006609482e+02,1.834731860314872565e+00
6.000065693488941179e+02,1.834731494310863242e+00
6.000030235564554459e+02,1.834731128309017523e+00
5.999994778233449324e+02,1.834730762309335406e+00
5.999959321495625773e+02,1.834730396311817779e+00
5.999923865350647247e+02,1.834730030316461757e+00
5.999888409798513749e+02,1.834729664323266896e+00
5.999852954839661834e+02,1.834729298332237635e+00
5.999817500473654945e+02,1.834728932343370200e+00
5.999782046700493083e+02,1.834728566356664370e+00
5.999746593520176248e+02,1.834728200372120144e+00
5.999711140933140996e+02,1.834727834389742407e+00
5.999675688938950771e+02,1.834727468409526718e+00
5.999640237537605572e+02,1.834727102431473300e+00
5.999604786729105399e+02,1.834726736455582374e+00
5.999569336513450253e+02,1.834726370481853719e+00
5.999533886890640133e+02,1.834726004510287556e+00
5.999498437860675040e+02,1.834725638540884107e+00
5.999462989423554973e+02,1.834725272573643595e+00
5.999427541578843375e+02,1.834724906608561357e+00
5.999392094326976803e+02,1.834724540645642277e+00
5.999356647667955258e+02,1.834724174684886577e+00
5.999321201601778739e+02,1.834723808726294036e+00
5.999285756128447247e+02,1.834723442769865098e+00
5.999250311247524223e+02,1.834723076815595322e+00
5.999214866959446226e+02,1.834722710863489148e+00
5.999179423263776698e+02,1.834722344913542358e+00
5.999143980160952196e+02,1.834721978965759615e+00
5.999108537650536164e+02,1.834721613020136921e+00
5.999073095732965157e+02,1.834721247076677830e+00
5.999037654407802620e+02,1.834720881135379233e+00
5.999002213675485109e+02,1.834720515196244683e+00
5.998966773535576067e+02,1.834720149259270627e+00
5.998931333988512051e+02,1.834719783324461284e+00
5.998895895033856505e+02,1.834719417391812213e+00
5.998860456671609427e+02,1.834719051461324080e+00
5.998825018901770818e+02,1.834718685532996219e+00
5.998789581724340678e+02,1.834718319606829517e+00
5.998754145139755565e+02,1.834717953682827973e+00
5.998718709147578920e+02,1.834717587760987589e+00
5.998683273747810745e+02,1.834717221841308588e+00
5.998647838940451038e+02,1.834716855923790746e+00
5.998612404725499800e+02,1.834716490008434286e+00
5.998576971102957032e+02,1.834716124095239653e+00
5.998541538072822732e+02,1.834715758184206624e+00
5.998506105635096901e+02,1.834715392275335422e+00
5.998470673789779539e+02,1.834715026368626267e+00
5.998435242536434089e+02,1.834714660464074942e+00
5.998399811875497107e+02,1.834714294561685444e+00
5.998364381806968595e+02,1.834713928661458882e+00
5.998328952330848551e+02,1.834713562763394590e+00
5.998293523446700419e+02,1.834713196867488127e+00
5.998258095154960756e+02,1.834712830973744824e+00
5.998222667455193005e+02,1.834712465082159794e+00
5.998187240347833722e+02,1.834712099192737922e+00
5.998151813832882908e+02,1.834711733305479209e+00
5.998116387909904006e+02,1.834711367420379213e+00
5.998080962579333573e+02,1.834711001537442820e+00
5.998045537840735051e+02,1.834710635656665145e+00
5.998010113694108441e+02,1.834710269778046854e+00
5.997974690139890299e+02,1.834709903901592609e+00
5.997939267177644069e+02,1.834709538027297526e+00
5.997903844807369751e+02,1.834709172155162049e+00
5.997868423029067344e+02,1.834708806285186400e+00
5.997833001843173406e+02,1.834708440417375019e+00
5.997797581249251380e+02,1.834708074551723911e+00
5.997762161247301265e+02,1.834707708688232408e+00
5.997726741837323061e+02,1.834707342826901399e+00
5.997691323019316769e+02,1.834706976967730885e+00
5.997655904793282389e+02,1.834706611110720642e+00
5.997620487159219920e+02,1.834706245255871115e+00
5.997585070117129362e+02,1.834705879403182305e+00
5.997549653667010716e+02,1.834705513552654654e+00
5.997514237808863982e+02,1.834705147704287720e+00
5.997478822542252601e+02,1.834704781858077505e+00
5.997443407867613132e+02,1.834704416014028672e+00
5.997407993784945575e+02,1.834704050172141221e+00
5.997372580294249929e+02,1.834703684332415374e+00
5.997337167395089637e+02,1.834703318494846469e+00
5.997301755087901256e+02,1.834702952659439612e+00
5.997266343372684787e+02,1.834702586826194581e+00
5.997230932249003672e+02,1.834702220995107158e+00
5.997195521717294469e+02,1.834701855166182005e+00
5.997160111777120619e+02,1.834701489339414682e+00
5.997124702428918681e+02,1.834701123514809629e+00
5.997089293672252097e+02,1.834700757692362849e+00
5.997053885507120867e+02,1.834700391872074121e+00
5.997018477933961549e+02,1.834700026053948552e+00
5.996983070952337584e+02,1.834699660237981034e+00
5.996947664562248974e+02,1.834699294424172233e+00
5.996912258763695718e+02,1.834698928612522373e+00
5.996876853557114373e+02,1.834698562803035893e+00
5.996841448942068382e+02,1.834698196995708352e+00
5.996806044918557745e+02,1.834697831190539974e+00
5.996770641486582463e+02,1.834697465387530535e+00
5.996735238646142534e+02,1.834697099586681146e+00
5.996699836397237959e+02,1.834696733787990919e+00
5.996664434739868739e+02,1.834696367991460297e+00
5.996629033674034872e+02,1.834696002197089504e+00
5.996593633199736360e+02,1.834695636404878760e+00
5.996558233316973201e+02,1.834695270614827844e+00
5.996522834025745397e+02,1.834694904826936979e+00
5.996487435325616389e+02,1.834694539041202166e+00
5.996452037217022735e+02,1.834694173257627847e+00
5.996416639699964435e+02,1.834693807476214023e+00
5.996381242774004932e+02,1.834693441696956695e+00
5.996345846439580782e+02,1.834693075919859639e+00
5.996310450696691987e+02,1.834692710144923744e+00
5.996275055544901988e+02,1.834692344372144790e+00
5.996239660984647344e+02,1.834691978601526996e+00
5.996204267015491496e+02,1.834691612833065699e+00
5.996168873637871002e+02,1.834691247066766007e+00
5.996133480851349304e+02,1.834690881302623477e+00
5.996098088655926404e+02,1.834690515540638112e+00
5.996062697052038857e+02,1.834690149780814794e+00
5.996027306039250107e+02,1.834689784023148640e+00
5.995991915617560153e+02,1.834689418267640537e+00
5.995956525787405553e+02,1.834689052514294483e+00
5.995921136548349750e+02,1.834688686763106480e+00
5.995885747900392744e+02,1.834688321014076084e+00
5.995850359843534534e+02,1.834687955267204407e+00
5.995814972377775121e+02,1.834687589522490780e+00
5.995779585503114504e+02,1.834687223779935650e+00
5.995744199219552684e+02,1.834686858039538793e+00
5.995708813527089660e+02,1.834686492301300875e+00
5.995673428425725433e+02,1.834686126565221898e+00
5.995638043915460003e+02,1.834685760831301415e+00
5.995602659996293369e+02,1.834685395099540539e+00
5.995567276668225531e+02,1.834685029369938380e+00
5.995531893930819933e+02,1.834684663642491165e+00
5.995496511784513132e+02,1.834684297917203777e+00
5.995461130229305127e+02,1.834683932194075551e+00
5.995425749264759361e+02,1.834683566473102934e+00
5.995390368891312391e+02,1.834683200754289700e+00
5.995354989108964219e+02,1.834682835037636961e+00
5.995319609917278285e+02,1.834682469323139609e+00
5.995284231316691148e+02,1.834682103610802306e+00
5.995248853306766250e+02,1.834681737900621057e+00
5.995213475887940149e+02,1.834681372192600302e+00
5.995178099059776287e+02,1.834681006486735821e+00
5.995142722822711221e+02,1.834680640783031835e+00
5.995107347176308394e+02,1.834680275081484346e+00
5.995071972120567807e+02,1.834679909382093355e+00
5.995036597655489459e+02,1.834679543684859082e+00
5.995001223781509907e+02,1.834679177989786192e+00
5.994965850498192594e+02,1.834678812296870021e+00
5.994930477805537521e+02,1.834678446606111235e+00
5.994895105703544687e+02,1.834678080917509169e+00
5.994859734192214091e+02,1.834677715231064710e+00
5.994824363271545735e+02,1.834677349546777636e+00
5.994788992941539618e+02,1.834676983864648170e+00
5.994753623202195740e+02,1.834676618184676533e+00
5.994718254053514102e+02,1.834676252506862504e+00
5.994682885495494702e+02,1.834675886831206526e+00
5.994647517528137541e+02,1.834675521157708378e+00
5.994612150151442620e+02,1.834675155486368725e+00
5.994576783364973380e+02,1.834674789817182905e+00
5.994541417169166380e+02,1.834674424150155581e+00
5.994506051564021618e+02,1.834674058485286752e+00
5.994470686549539096e+02,1.834673692822576641e+00
5.994435322125282255e+02,1.834673327162021028e+00
5.994399958291687653e+02,1.834672961503624578e+00
5.994364595048318733e+02,1.834672595847382626e+00
5.994329232395612053e+02,1.834672230193299614e+00
5.994293870333131053e+02,1.834671864541371988e+00
5.994258508861312293e+02,1.834671498891603747e+00
5.994223147979719215e+02,1.834671133243990448e+00
5.994187787688788376e+02,1.834670767598537200e+00
5.994152427988083218e+02,1.834670401955239116e+00
5.994117068877603742e+02,1.834670036314096864e+00
5.994081710357786505e+02,1.834669670675114661e+00
5.994046352428194950e+02,1.834669305038288067e+00
5.994010995088829077e+02,1.834668939403617749e+00
5.993975638339688885e+02,1.834668573771103262e+00
5.993940282180774375e+02,1.834668208140745049e+00
5.993904926612085546e+02,1.834667842512543112e+00
5.993869571633622400e+02,1.834667476886497672e+00
5.993834217245384934e+02,1.834667111262608952e+00
5.993798863447373151e+02,1.834666745640876728e+00
5.993763510239587049e+02,1.834666380021301446e+00
5.993728157622026629e+02,1.834666014403883105e+00
5.993692805594691890e+02,1.834665648788621928e+00
5.993657454157582833e+02,1.834665283175518136e+00
5.993622103310699458e+02,1.834664917564571285e+00
5.993586753053605207e+02,1.834664551955777823e+00
5.993551403386736638e+02,1.834664186349141968e+00
5.993516054310093750e+02,1.834663820744663720e+00
5.993480705823239987e+02,1.834663455142338861e+00
5.993445357926611905e+02,1.834663089542172054e+00
5.993410010620209505e+02,1.834662723944163298e+00
5.993374663903596229e+02,1.834662358348308375e+00
5.993339317777208635e+02,1.834661992754611948e+00
5.993303972240610165e+02,1.834661627163069575e+00
5.993268627293800819e+02,1.834661261573681479e+00
5.993233282937217155e+02,1.834660895986451878e+00
5.993197939170422615e+02,1.834660530401376999e+00
5.993162595993417199e+02,1.834660164818456618e+00
5.993127253406637465e+02,1.834659799237695621e+00
5.993091911409646855e+02,1.834659433659088901e+00
5.993056570002445369e+02,1.834659068082637567e+00
5.993021229185033008e+02,1.834658702508341177e+00
5.992985888957409770e+02,1.834658336936199952e+00
5.992950549319575657e+02,1.834657971366214113e+00
5.992915210271967226e+02,1.834657605798388103e+00
5.992879871814147918e+02,1.834657240232717923e+00
5.992844533946117735e+02,1.834656874669203352e+00
5.992809196667440119e+02,1.834656509107840172e+00
5.992773859978551627e+02,1.834656143548633267e+00
5.992738523879452259e+02,1.834655777991581971e+00
5.992703188370142016e+02,1.834655412436687172e+00
5.992667853450620896e+02,1.834655046883948870e+00
5.992632519120888901e+02,1.834654681333366844e+00
5.992597185380509472e+02,1.834654315784937095e+00
5.992561852229919168e+02,1.834653950238664288e+00
5.992526519669117988e+02,1.834653584694548201e+00
5.992491187697669375e+02,1.834653219152584835e+00
5.992455856316009886e+02,1.834652853612778189e+00
5.992420525523702963e+02,1.834652488075124710e+00
5.992385195321185165e+02,1.834652122539628394e+00
5.992349865708019934e+02,1.834651757006285466e+00
5.992314536684643826e+02,1.834651391475099924e+00
5.992279208250620286e+02,1.834651025946067993e+00
5.992243880405949312e+02,1.834650660419189006e+00
5.992208553151067463e+02,1.834650294894468736e+00
5.992173226485538180e+02,1.834649929371901633e+00
5.992137900409361464e+02,1.834649563851488807e+00
5.992102574922537315e+02,1.834649198333229814e+00
5.992067250025502290e+02,1.834648832817129094e+00
5.992031925717819831e+02,1.834648467303182651e+00
5.991996601999489940e+02,1.834648101791390928e+00
5.991961278870512615e+02,1.834647736281753483e+00
5.991925956330887857e+02,1.834647370774270758e+00
5.991890634380615666e+02,1.834647005268942754e+00
5.991855313019696041e+02,1.834646639765769471e+00
5.991819992248128983e+02,1.834646274264751353e+00
5.991784672065914492e+02,1.834645908765888178e+00
5.991749352472616010e+02,1.834645543269176171e+00
5.991714033468670095e+02,1.834645177774619329e+00
5.991678715054076747e+02,1.834644812282217652e+00
5.991643397228835966e+02,1.834644446791972028e+00
5.991608079992511193e+02,1.834644081303877572e+00
5.991572763345538988e+02,1.834643715817939169e+00
5.991537447287919349e+02,1.834643350334156597e+00
5.991502131819215720e+02,1.834642984852525638e+00
5.991466816939864657e+02,1.834642619373051620e+00
5.991431502649429603e+02,1.834642253895728548e+00
5.991396188948347117e+02,1.834641888420562861e+00
5.991360875836180639e+02,1.834641522947549230e+00
5.991325563313366729e+02,1.834641157476692097e+00
5.991290251379468828e+02,1.834640792007987686e+00
5.991254940034486935e+02,1.834640426541435776e+00
5.991219629278421053e+02,1.834640061077036588e+00
5.991184319111707737e+02,1.834639695614794563e+00
5.991149009533910430e+02,1.834639330154705483e+00
5.991113700545029133e+02,1.834638964696769792e+00
5.991078392145063845e+02,1.834638599240987267e+00
5.991043084334014566e+02,1.834638233787358130e+00
5.991007777111881296e+02,1.834637868335882604e+00
5.990972470478664036e+02,1.834637502886560245e+00
5.990937164434362785e+02,1.834637137439391941e+00
5.990901858978977543e+02,1.834636771994377691e+00
5.990866554112508311e+02,1.834636406551517274e+00
5.990831249834955088e+02,1.834636041110810911e+00
5.990795946146317874e+02,1.834635675672258825e+00
